Region,Zone,State,Logistics Zone,Ship-To-Party Region,Distribution Channel,Business Area,Delivery Qty.,Route Distance,Shipment Description,Wheeler No.,Truck type Description,PTPK
NE,A,AS,DIB,AC,TR,G,40,412,PDR,12W,Market Truck,3.01
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,12,89,PDR,6W,Market Truck,8.39
NE,A,AS,LO1,AC,TR,G,12,76,PDR,6W,Market Truck,9.83
NE,A,AS,SIV,AC,TR,G,10,330,PDR,12W,Market Truck,3.23
NE,A,AS,SIV,AC,TR,G,15,330,PDR,12W,Market Truck,3.23
NE,B,TR,DHA,BB,TR,L,25,24,SDR,12W,Market Truck,3.33
NE,A,MG,TUR,AB,TR,L,25,258,SDR,12W,Market Truck,5.12
NE,B,AS,CAC,AC,TR,L,25.5,73,SDR,12W,Market Truck,5.33
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,AS,LO1,AC,TR,G,12.5,36,PDR,6W,Market Truck,15
NE,A,AS,LOW,AC,TR,G,25,232,PDR,12W,Market Truck,3.32
NE,A,AS,LO1,AC,TR,G,10,141,PDR,6W,Market Truck,5.78
NE,A,AS,LO1,AC,TR,G,2,141,PDR,6W,Market Truck,5.78
NE,A,AS,LO1,AC,TR,G,12.5,108,PDR,6W,Market Truck,7.56
NE,A,AS,LO3,AC,TR,G,12,51,PDR,6W,Market Truck,9.29
NE,A,AS,TEZ,AC,TR,G,40,228,PDR,12W,Market Truck,3.25
NE,A,AS,LO1,AC,TR,G,12,141,PDR,6W,Market Truck,5.78
NE,A,AS,LO1,AC,TR,G,12,26,PDR,6W,Market Truck,20.77
NE,A,AS,LOW,AC,TR,G,25,297,PDR,16W,Market Truck,4.38
NE,A,AS,LOW,AC,TR,G,10,308,PDR,16W,Market Truck,4.22
NE,A,AS,LO1,AC,TR,G,12.5,108,PDR,6W,Market Truck,7.56
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,5.8
NE,A,AS,LO1,AC,TR,G,12.5,161,PDR,6W,Market Truck,5.06
NE,A,AS,DIB,AC,TR,G,20,441,PDR,12W,Market Truck,2.79
NE,A,AS,DIB,AC,TR,G,20,451,PDR,12W,Market Truck,2.73
NE,A,AS,SIV,AC,TR,G,40,320,PDR,12W,Market Truck,2.98
NE,A,AP,NOR,AD,TR,L,13.95,383,SDR,12W,Market Truck,3.1
NE,A,AP,NOR,AD,TR,L,0.2,383,SDR,12W,Market Truck,3.1
NE,A,AP,NOR,AD,TR,L,25.75,383,SDR,12W,Market Truck,3.1
NE,B,AS,CAC,AC,NT,L,25,112,PDR,12W,Market Truck,7.76
NE,B,AS,CAC,AC,NT,L,25,117,PDR,10W,Market Truck,7.43
NE,A,AS,NOR,AC,TR,G,40,476,PDR,12W,Market Truck,2.74
NE,B,AS,CAC,AC,NT,L,25,117,PDR,10W,Market Truck,7.43
NE,A,AS,LO2,AC,TR,G,12,259,PDR,6W,Market Truck,4.61
NE,A,AS,NOR,AC,TR,G,40,361,PDR,12W,Market Truck,2.88
NE,A,AS,LO1,AC,TR,G,9.5,66,PDR,6W,Market Truck,9.64
NE,B,MG,SHI,AB,NT,L,25,190,PDR,12W,Market Truck,6.13
NE,A,AS,LO2,AC,TR,L,25,110,SDR,12W,Market Truck,6.11
NE,A,AS,LO1,AC,TR,G,9.5,100,PDR,6W,Market Truck,7.48
NE,A,AS,TUR,AC,TR,G,30,297,PDR,14W,Market Truck,4.42
NE,A,AS,LOW,AC,TR,L,30,221,SDR,14W,Market Truck,3.21
NE,A,AS,LO3,AC,TR,G,12,126,PDR,6W,Market Truck,5.33
NE,B,TR,DHA,BB,NT,L,34.5,219,PDR,14W,Market Truck,6.53
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,9.2
NE,A,AS,LO1,AC,TR,G,12.5,87,PDR,6W,Market Truck,8.7
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,9.2
NE,B,TR,DHA,BB,NT,L,25,219,PDR,10W,Market Truck,6.53
NE,B,TR,AGR,BB,NT,L,25,348,PDR,12W,Market Truck,5.8
NE,A,AP,NOR,AD,TR,G,25,392,PDR,12W,Market Truck,3.03
NE,A,AS,LOW,AC,TR,L,25,238,SDR,12W,Market Truck,3.07
NE,A,AS,LO2,AC,TR,L,12,232,SDR,12W,Market Truck,4.82
NE,A,AS,LO2,AC,TR,L,12,243,SDR,12W,Market Truck,4.6
NE,A,AP,NOR,AD,TR,G,10,392,PDR,12W,Market Truck,3.03
NE,A,MG,TUR,AB,TR,G,25,271,PDR,12W,Market Truck,4.87
NE,A,AS,NOR,AC,TR,G,40,397,PDR,12W,Market Truck,2.72
NE,A,AS,LO1,AC,TR,G,7,158,PDR,6W,Market Truck,5.16
NE,A,AS,LO1,AC,TR,G,5,158,PDR,6W,Market Truck,5.16
NE,A,AS,LOW,AC,TR,G,30,308,PDR,14W,Market Truck,4.22
NE,A,AS,LO1,AC,TR,G,5,83,PDR,6W,Market Truck,9.08
NE,A,AS,LO1,AC,TR,G,5,83,PDR,6W,Market Truck,9.08
NE,B,AS,CAC,AC,NT,L,25,117,PDR,10W,Market Truck,7.43
NE,A,AS,JOR,AC,TR,G,20,281,PDR,12W,Market Truck,3.49
NE,A,AS,JOR,AC,TR,G,15,278,PDR,12W,Market Truck,3.44
NE,A,AS,LO1,AC,TR,G,12.5,67,PDR,6W,Market Truck,9.28
NE,A,AS,LOW,AC,NT,G,42,214,PDR,22W,Market Truck,3.02
NE,A,AS,DIB,AC,NT,G,50,427,PDR,16W,Market Truck,2.77
NE,A,MG,TUR,AB,NT,G,25,158,PDR,12W,Market Truck,4.75
NE,A,AS,TIN,AC,TR,G,35,471,PDR,16W,Market Truck,3.01
NE,A,AS,LO1,AC,TR,G,10,66,PDR,6W,Market Truck,9.64
NE,B,TR,DHA,BB,NT,L,25,214,PDR,12W,Market Truck,6.5
NE,A,AS,LOW,AC,NT,G,30,214,PDR,14W,Market Truck,3.02
NE,A,AS,NOR,AC,TR,G,20,492,PDR,12W,Market Truck,2.65
NE,A,AS,NOR,AC,TR,G,20,492,PDR,12W,Market Truck,2.65
NE,A,AS,LO2,AC,TR,G,16,136,PDR,6W,Market Truck,5.89
NE,A,AS,LO3,AC,TR,G,12,78,PDR,6W,Market Truck,7.47
NE,A,AS,DIB,AC,NT,G,50,427,PDR,16W,Market Truck,2.77
NE,B,TR,DHA,BB,NT,L,25,219,PDR,12W,Market Truck,6.53
NE,B,TR,DHA,BB,NT,L,25,330,PDR,12W,Market Truck,5.31
NE,A,AS,LO2,AC,TR,G,12,161,PDR,6W,Market Truck,5.32
NE,A,AS,LO1,AC,TR,G,15,149,PDR,6W,Market Truck,5.47
NE,A,AS,LO1,AC,TR,G,12.5,136,PDR,6W,Market Truck,5.99
NE,B,TR,AGR,BB,NT,L,25,356,PDR,12W,Market Truck,5.42
NE,A,AS,LO1,AC,TR,G,9.5,88,PDR,6W,Market Truck,7.93
NE,A,AS,LO3,AC,TR,G,12,132,PDR,6W,Market Truck,4.42
NE,A,AS,LO3,AC,TR,G,12,120,PDR,6W,Market Truck,5.08
NE,A,AS,LO3,AC,TR,G,12,126,PDR,6W,Market Truck,5.33
NE,A,AS,LO1,AC,TR,G,9.5,74,PDR,6W,Market Truck,9.26
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,8.7
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,8.7
NE,A,AS,LO1,AC,TR,G,12.5,43,PDR,6W,Market Truck,11.44
NE,B,TR,DHA,BB,NT,L,24.5,219,PDR,12W,Market Truck,6.53
NE,B,TR,AGR,BB,TR,L,27,41,SDR,12W,Market Truck,3.29
NE,B,TR,AGR,BB,TR,G,15,15,SDR,6W,Market Truck,42.33
NE,B,AS,CAC,AC,TR,L,25,97,SDR,12W,Market Truck,4.74
NE,A,AS,JOR,AC,TR,G,45,328,PDR,14W,Market Truck,3.17
NE,A,AS,JOR,AC,TR,G,35,328,PDR,12W,Market Truck,3.17
NE,A,AS,JOR,AC,TR,G,5,328,PDR,12W,Market Truck,3.17
NE,C,NL,KOH,CA,TR,G,35,178,SDR,16W,Market Truck,10.08
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,B,TR,DHA,BB,TR,L,12.5,24,SDR,12W,Market Truck,3.33
NE,B,TR,AGR,BB,TR,G,25,15,SDR,12W,Market Truck,42.33
NE,B,TR,AGR,BB,TR,G,25,15,SDR,12W,Market Truck,42.33
NE,B,TR,AGR,BB,TR,G,25,15,SDR,12W,Market Truck,42.33
NE,B,TR,AGR,BB,TR,G,25,15,SDR,12W,Market Truck,42.33
NE,B,TR,AGR,BB,TR,G,24.7,15,SDR,12W,Market Truck,42.33
NE,B,TR,AGR,BB,TR,L,27,41,SDR,12W,Market Truck,3.29
NE,B,TR,AGR,BB,TR,L,27,41,SDR,12W,Market Truck,3.29
NE,A,AS,LO3,AC,TR,G,20,124,PDR,6W,Market Truck,4.7
NE,A,AS,TUR,AC,TR,G,25,274,PDR,16W,Market Truck,4.98
NE,A,AS,TUR,AC,TR,G,5,274,PDR,12W,Market Truck,4.98
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AP,NOR,AD,TR,G,35,377,PDR,12W,Market Truck,3.15
NE,A,AP,NOR,AD,TR,G,35,377,PDR,16W,Market Truck,3.15
NE,A,AS,NAG,AC,TR,G,22,239,PDR,6W,Market Truck,4.27
NE,A,AS,JOR,AC,TR,G,5,248,PDR,14W,Market Truck,3.81
NE,A,AS,JOR,AC,TR,G,10,248,PDR,14W,Market Truck,3.81
NE,A,AS,JOR,AC,TR,G,15,248,PDR,14W,Market Truck,3.81
NE,A,AS,LO1,AC,TR,G,10,74,PDR,6W,Market Truck,9.57
NE,A,AS,LO1,AC,TR,G,6,149,PDR,6W,Market Truck,6.03
NE,B,TR,DHA,BB,TR,L,24.5,24,SDR,12W,Market Truck,3.33
NE,B,TR,DHA,BB,TR,L,25,24,SDR,12W,Market Truck,3.33
NE,B,TR,DHA,BB,TR,L,25,24,SDR,12W,Market Truck,3.33
NE,A,AS,DIB,AC,TR,G,20,427,PDR,16W,Market Truck,2.92
NE,A,AS,NAG,AC,TR,G,12,184,PDR,6W,Market Truck,3.86
NE,A,AS,NAG,AC,TR,G,12,184,PDR,6W,Market Truck,3.86
NE,A,AS,NAG,AC,TR,G,5,149,PDR,6W,Market Truck,4.53
NE,A,AS,NAG,AC,TR,G,7,149,PDR,6W,Market Truck,4.53
NE,A,AS,JOR,AC,TR,G,10,219,PDR,12W,Market Truck,4.22
NE,A,AS,JOR,AC,TR,G,15,219,PDR,12W,Market Truck,4.22
NE,A,AS,LO1,AC,TR,G,12,28,PDR,6W,Market Truck,17.57
NE,A,AS,LO3,AC,TR,G,12,108,PDR,6W,Market Truck,6.21
NE,A,AS,TUR,AC,TR,L,25,281,SDR,12W,Market Truck,4.85
NE,A,AS,LOW,AC,TR,G,12.5,317,PDR,12W,Market Truck,2.62
NE,A,AS,LOW,AC,TR,G,12.5,317,PDR,12W,Market Truck,2.62
NE,A,AS,LOW,AC,TR,G,26,145,SDR,14W,Market Truck,4.97
NE,A,AS,LOW,AC,TR,L,5,325,SDR,12W,Market Truck,2
NE,A,AS,LOW,AC,TR,L,20,325,SDR,12W,Market Truck,2
NE,A,AS,LO1,AC,TR,G,12.5,114,PDR,6W,Market Truck,7.89
NE,A,AS,NC ,AC,TR,G,25,300,PDR,12W,Market Truck,5.32
NE,A,AS,LO2,AC,TR,L,12,106,SDR,12W,Market Truck,7.09
NE,A,AS,LO2,AC,TR,G,12.5,108,PDR,6W,Market Truck,7.54
NE,A,AS,NAG,AC,TR,G,20,224,PDR,6W,Market Truck,4.55
NE,A,AS,NAG,AC,TR,G,10,184,PDR,6W,Market Truck,4.57
NE,A,AS,LO3,AC,TR,G,20,126,PDR,6W,Market Truck,5.33
NE,A,AS,NAG,AC,TR,G,12,160,PDR,6W,Market Truck,4.66
NE,A,AS,NAG,AC,TR,G,12,183,PDR,6W,Market Truck,4.52
NE,A,AS,NAG,AC,TR,G,12,183,PDR,6W,Market Truck,4.52
NE,A,AS,NAG,AC,TR,G,12,160,PDR,6W,Market Truck,4.66
NE,A,AS,LO1,AC,TR,L,9.5,86,SDR,6W,Market Truck,9.24
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,9.59
NE,A,AS,SIV,AC,TR,G,10,378,PDR,14W,Market Truck,2.99
NE,A,AS,SIV,AC,TR,G,10,378,PDR,14W,Market Truck,2.99
NE,A,AS,SIV,AC,TR,G,15,378,PDR,14W,Market Truck,2.99
NE,A,AS,SIV,AC,TR,G,5,378,PDR,14W,Market Truck,2.99
NE,A,AS,SIV,AC,TR,G,5,378,PDR,14W,Market Truck,2.99
NE,A,AS,TEZ,AC,TR,G,35,195,PDR,12W,Market Truck,3.49
NE,A,MG,TUR,AB,TR,L,12,370,SDR,6W,Market Truck,6.22
NE,A,AS,NOR,AC,TR,G,40,460,PDR,18W,Market Truck,2.77
NE,C,NL,KOH,CA,TR,G,35,152,SDR,16W,Market Truck,11.12
NE,A,AP,DHE,AD,TR,G,12,144,SDR,6W,Market Truck,13.19
NE,A,AS,LO1,AC,TR,G,8.5,129,PDR,6W,Market Truck,6.32
NE,A,AS,NAG,AC,TR,G,10,156,PDR,6W,Market Truck,4.87
NE,A,AS,NAG,AC,TR,G,20,166,PDR,6W,Market Truck,4.58
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,8.7
NE,A,AS,LO1,AC,TR,G,12.5,80,PDR,6W,Market Truck,9.34
NE,A,AS,LO3,AC,TR,G,8,103,PDR,6W,Market Truck,6.04
NE,A,AS,LO3,AC,TR,G,11,141,PDR,6W,Market Truck,4.13
NE,A,AS,LO3,AC,TR,G,11,50,PDR,6W,Market Truck,9.48
NE,A,AS,SIV,AC,TR,G,40,324,PDR,16W,Market Truck,3.05
NE,A,AS,LO1,AC,TR,G,12,141,PDR,6W,Market Truck,5.78
NE,A,AS,LO3,AC,TR,G,20,61,PDR,6W,Market Truck,9.56
NE,A,AS,LO1,AC,TR,G,15,113,PDR,6W,Market Truck,7.22
NE,A,AS,NOR,AC,TR,G,20,489,PDR,12W,Market Truck,2.67
NE,A,AS,NOR,AC,TR,G,20,476,PDR,12W,Market Truck,2.74
NE,A,AS,NOR,AC,TR,G,40,460,PDR,12W,Market Truck,2.77
NE,A,AS,DHE,AC,TR,G,40,566,PDR,14W,Market Truck,2.47
NE,C,NL,DIM,CA,TR,G,33,80,SDR,16W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,C,NL,DIM,CA,TR,G,23,80,SDR,12W,Market Truck,10.3
NE,A,AS,NOR,AC,TR,G,40,476,PDR,12W,Market Truck,2.74
NE,A,AS,LO1,AC,TR,G,7,8,PDR,6W,Market Truck,32
NE,A,AS,LO1,AC,TR,G,5,8,PDR,6W,Market Truck,32
NE,A,AS,SIV,AC,TR,G,25,396,PDR,14W,Market Truck,2.92
NE,A,AS,SIV,AC,TR,G,10,396,PDR,14W,Market Truck,2.92
NE,A,AS,SIV,AC,TR,G,5,396,PDR,14W,Market Truck,2.92
NE,A,AS,DHE,AC,TR,G,40,464,PDR,14W,Market Truck,2.58
NE,A,AS,LOW,AC,TR,G,5,270,PDR,12W,Market Truck,2.81
NE,A,AS,LOW,AC,TR,G,20,270,PDR,12W,Market Truck,2.81
NE,A,AS,LO1,AC,TR,G,15,113,PDR,6W,Market Truck,7.22
NE,A,AS,NAG,AC,TR,G,12,143,PDR,6W,Market Truck,5.17
NE,A,AS,LOW,AC,TR,G,5,196,PDR,12W,Market Truck,3.47
NE,A,AS,LOW,AC,TR,G,20,196,PDR,12W,Market Truck,3.47
NE,A,AS,JOR,AC,TR,G,35,328,PDR,16W,Market Truck,3.17
NE,A,AS,LO1,AC,TR,G,10,134,PDR,6W,Market Truck,5.37
NE,A,AS,LO1,AC,TR,G,2,134,PDR,6W,Market Truck,5.37
NE,A,AS,JOR,AC,TR,G,15,328,PDR,16W,Market Truck,3.17
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO1,AC,TR,G,11,67,PDR,6W,Market Truck,9.28
NE,A,AS,LO1,AC,TR,G,1.5,67,PDR,6W,Market Truck,9.28
NE,A,AS,LO1,AC,TR,G,9.5,113,PDR,6W,Market Truck,7.22
NE,A,AS,LO1,AC,TR,G,12.5,148,PDR,6W,Market Truck,5.14
NE,A,AS,SIV,AC,TR,G,40,324,PDR,12W,Market Truck,3.05
NE,A,AS,LO1,AC,TR,G,12.5,124,PDR,6W,Market Truck,6.85
NE,A,AS,LO3,AC,TR,G,15,141,PDR,6W,Market Truck,4.13
NE,A,AS,LO1,AC,TR,G,12,100,PDR,6W,Market Truck,7.48
NE,A,AS,LO1,AC,TR,G,9.5,116,PDR,6W,Market Truck,7.11
NE,A,AS,LO2,AC,TR,G,22,72,SDR,6W,Market Truck,2.61
NE,A,AS,LO1,AC,TR,G,12.5,108,PDR,6W,Market Truck,7.56
NE,A,AS,LO2,AC,TR,G,12,176,PDR,6W,Market Truck,4.8
NE,B,AS,CAC,AC,NT,L,25,117,PDR,12W,Market Truck,7.43
NE,B,TR,AGR,BB,TR,L,27,33,SDR,12W,Market Truck,6.97
NE,A,AS,LO1,AC,TR,G,9,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO2,AC,TR,G,22,66,SDR,6W,Market Truck,2.85
NE,A,AS,LO1,AC,TR,G,3.5,20,SDR,6W,Market Truck,26.9
NE,A,AS,LO1,AC,TR,G,10,20,SDR,6W,Market Truck,26.9
NE,B,TR,DHA,BB,NT,L,25,214,PDR,12W,Market Truck,6.5
NE,A,AS,LO1,AC,TR,G,12,149,PDR,6W,Market Truck,5.47
NE,A,AS,LOW,AC,TR,G,25,232,PDR,12W,Market Truck,3.32
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.11
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.11
NE,A,AP,APE,AD,NT,G,40,580,PDR,16W,Market Truck,2.59
NE,A,AS,SIV,AC,NT,G,40,322,PDR,14W,Market Truck,3.14
NE,A,AS,LO2,AC,NT,G,25,217,PDR,12W,Market Truck,3.68
NE,A,AS,LO1,AC,TR,G,10,93,SDR,6W,Market Truck,7.92
NE,A,AP,NOR,AD,TR,G,35,392,PDR,16W,Market Truck,3.03
NE,A,AS,JOR,AC,NT,G,45,231,PDR,16W,Market Truck,3.76
NE,A,AP,NOR,AD,TR,G,35,392,PDR,12W,Market Truck,3.03
NE,A,AS,LO3,AC,TR,G,20,124,PDR,6W,Market Truck,4.7
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,JOR,AC,NT,G,45,231,PDR,16W,Market Truck,3.76
NE,A,AS,NOR,AC,TR,G,40,460,PDR,12W,Market Truck,2.77
NE,A,AS,DIB,AC,TR,G,40,451,PDR,12W,Market Truck,2.73
NE,A,AS,LO1,AC,NT,G,24,31,PDR,6W,Market Truck,16.55
NE,A,AS,DIB,AC,TR,G,10,52,SDR,6W,Market Truck,8.65
NE,A,AS,TEZ,AC,TR,G,40,152,PDR,12W,Market Truck,4.28
NE,A,AS,DIB,AC,TR,G,35,414,PDR,12W,Market Truck,2.97
NE,A,AS,NOR,AC,TR,G,40,460,PDR,12W,Market Truck,2.77
NE,A,AS,JOR,AC,NT,G,50,231,PDR,16W,Market Truck,3.76
NE,A,AS,LO1,AC,TR,G,10,199,PDR,6W,Market Truck,3.82
NE,A,AS,LO1,AC,TR,G,2,199,PDR,6W,Market Truck,3.82
NE,A,AS,LO1,AC,NT,G,20,28,PDR,6W,Market Truck,16.68
NE,C,MA,MAN,CB,NT,L,19,255,SDR,6W,Market Truck,9.8
NE,A,AS,LO2,AC,TR,G,12,73,SDR,6W,Market Truck,2.55
NE,B,MZ,MIZ,BA,NT,L,25,320,PDR,12W,Market Truck,6.56
NE,C,MA,MAN,CB,NT,L,19,255,SDR,6W,Market Truck,9.8
NE,B,TR,DHA,BB,NT,L,24.5,214,PDR,12W,Market Truck,6.5
NE,A,AS,LO1,AC,TR,G,3.5,9,SDR,6W,Market Truck,35.78
NE,A,AS,LO1,AC,TR,G,8,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,20,24,SDR,6W,Market Truck,7.63
NE,A,AS,LO1,AC,NT,L,25,211,PDR,10W,Market Truck,5.97
NE,C,MA,MAN,CB,NT,L,2.4,235,SDR,6W,Market Truck,10.21
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,9.2
NE,A,AS,JOR,AC,NT,G,40,231,PDR,12W,Market Truck,3.76
NE,C,MA,MAN,CB,NT,L,15.6,235,SDR,6W,Market Truck,10.21
NE,A,AS,LO1,AC,TR,G,12,12,SDR,6W,Market Truck,27.08
NE,A,AS,LO1,AC,NT,L,5,211,PDR,10W,Market Truck,5.97
NE,A,AP,DHE,AD,TR,G,8,144,SDR,6W,Market Truck,13.19
NE,A,AS,JOR,AC,NT,G,45,231,PDR,14W,Market Truck,3.76
NE,C,MA,MAN,CB,NT,L,17,255,SDR,6W,Market Truck,9.8
NE,A,AS,DIB,AC,TR,G,40,451,PDR,12W,Market Truck,2.73
NE,A,AS,DHE,AC,TR,G,40,471,PDR,12W,Market Truck,2.55
NE,B,TR,DHA,BB,TR,L,27.5,145,SDR,12W,Own Truck,3.72
NE,A,AS,JOR,AC,TR,G,40,274,PDR,12W,Market Truck,3.41
NE,A,AS,NOR,AC,TR,G,40,397,PDR,12W,Market Truck,2.72
NE,B,TR,DHA,BB,TR,L,30,47,SDR,12W,Own Truck,3.4
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,A,AS,DIB,AC,TR,G,40,427,PDR,12W,Market Truck,2.92
NE,A,AS,LO1,AC,TR,G,7.5,93,SDR,6W,Market Truck,7.92
NE,A,AS,LO1,AC,TR,G,5,116,PDR,6W,Market Truck,7.11
NE,A,AS,TIN,AC,TR,G,20,477,PDR,12W,Market Truck,2.83
NE,A,AS,NAG,AC,TR,G,12,149,PDR,6W,Market Truck,4.53
NE,A,AS,LO1,AC,TR,G,5.5,116,PDR,6W,Market Truck,7.11
NE,A,AS,NOR,AC,TR,G,20,512,PDR,12W,Market Truck,3
NE,A,AS,NOR,AC,TR,G,20,512,PDR,12W,Market Truck,3
NE,A,AS,TUR,AC,TR,L,25,281,SDR,12W,Market Truck,4.85
NE,A,AS,LO1,AC,TR,G,10.5,116,PDR,6W,Market Truck,7.11
NE,A,AS,LO1,AC,TR,G,12.5,54,PDR,6W,Market Truck,11.52
NE,A,AS,LO1,AC,TR,G,9.5,136,PDR,6W,Market Truck,5.99
NE,A,AS,SIV,AC,TR,G,40,396,PDR,12W,Market Truck,2.92
NE,B,MZ,MIZ,BA,TR,L,20,157,SDR,6W,Market Truck,9.87
NE,A,AS,LO3,AC,TR,G,11,132,PDR,6W,Market Truck,4.42
NE,A,AS,LO3,AC,TR,G,11,124,PDR,6W,Market Truck,4.7
NE,A,AS,LOW,AC,TR,L,25,325,SDR,12W,Market Truck,2.46
NE,A,AS,LO1,AC,TR,G,12.5,43,PDR,6W,Market Truck,11.44
NE,A,AS,LO2,AC,TR,L,25,110,SDR,12W,Market Truck,6.11
NE,A,AS,LO1,AC,TR,G,12.5,128,PDR,6W,Market Truck,6.1
NE,A,AS,LO3,AC,TR,G,12,78,PDR,6W,Market Truck,7.47
NE,A,AS,LO1,AC,TR,G,15,25,SDR,6W,Market Truck,16.56
NE,A,AS,TEZ,AC,TR,G,20,209,PDR,12W,Market Truck,3.78
NE,A,AS,TEZ,AC,TR,G,8.5,231,PDR,12W,Market Truck,3.55
NE,A,AS,TEZ,AC,TR,G,11.5,209,PDR,12W,Market Truck,3.78
NE,A,AS,TEZ,AC,TR,G,40,279,PDR,12W,Market Truck,2.96
NE,A,AS,LO2,AC,TR,G,12,176,PDR,6W,Market Truck,4.8
NE,C,MA,MAN,CB,NT,L,18,255,SDR,6W,Market Truck,9.8
NE,A,AS,LO1,AC,TR,G,9.5,86,PDR,6W,Market Truck,8.7
NE,A,AS,TEZ,AC,TR,G,20,171,PDR,12W,Market Truck,3.98
NE,A,AS,TEZ,AC,TR,G,20,171,PDR,12W,Market Truck,3.98
NE,A,AS,TEZ,AC,TR,G,40,222,PDR,12W,Market Truck,3.69
NE,A,AS,LO2,AC,TR,G,20,212,PDR,6W,Market Truck,4.81
NE,A,AS,LO1,AC,TR,G,9.5,136,PDR,6W,Market Truck,5.99
NE,A,AS,LO1,AC,TR,G,12.5,128,PDR,6W,Market Truck,6.1
NE,A,AS,LOW,AC,TR,G,30,234,PDR,14W,Market Truck,3.29
NE,C,MA,MAN,CB,NT,L,26,284,SDR,10W,Market Truck,8.8
NE,A,AS,LO1,AC,TR,G,12.5,34,PDR,6W,Market Truck,15.88
NE,A,AS,LO1,AC,TR,G,12.5,30,PDR,6W,Market Truck,18
NE,A,AS,LOW,AC,TR,L,25,325,SDR,12W,Market Truck,2.08
NE,A,AS,LO1,AC,TR,G,9.5,54,PDR,6W,Market Truck,11.52
NE,C,NL,DIM,CA,TR,G,35,80,SDR,16W,Market Truck,10.3
NE,B,MZ,MIZ,BA,TR,L,20.5,157,SDR,6W,Market Truck,9.87
NE,A,AP,NOR,AD,TR,G,35,377,PDR,16W,Market Truck,3.15
NE,A,MG,TUR,AB,TR,L,25,311,SDR,12W,Market Truck,4.84
NE,A,AS,LO1,AC,TR,G,12.5,199,PDR,6W,Market Truck,4.21
NE,A,AS,LO1,AC,TR,L,12,143,SDR,6W,Market Truck,6.08
NE,A,AS,LO1,AC,TR,G,3,54,PDR,6W,Market Truck,11.52
NE,A,AS,LO3,AC,TR,G,20,129,PDR,6W,Market Truck,5.2
NE,A,AS,LO1,AC,TR,G,3.5,7,SDR,6W,Market Truck,46
NE,A,AS,LO1,AC,TR,G,10,45,SDR,6W,Market Truck,11.84
NE,A,AS,SIV,AC,TR,G,40,324,PDR,12W,Market Truck,3.05
NE,A,AS,SIV,AC,TR,G,40,324,PDR,12W,Market Truck,3.05
NE,A,AS,LOW,AC,TR,L,25,325,SDR,12W,Market Truck,2.52
NE,A,AS,LOW,AC,TR,G,4.5,285,PDR,12W,Market Truck,2.77
NE,A,AS,LOW,AC,TR,G,20.5,285,PDR,12W,Market Truck,2.77
NE,A,AS,LO2,AC,TR,G,6.5,100,PDR,6W,Market Truck,8.89
NE,A,AS,LO3,AC,TR,G,11,78,PDR,6W,Market Truck,7.47
NE,B,TR,AGR,BB,TR,L,25,103,SDR,12W,Market Truck,4.71
NE,B,TR,AGR,BB,TR,L,25,103,SDR,12W,Market Truck,4.71
NE,A,AS,LO2,AC,TR,G,25,161,PDR,12W,Market Truck,5.12
NE,A,AS,LO2,AC,TR,G,25,190,PDR,12W,Market Truck,4.24
NE,A,AS,NAG,AC,TR,G,10,184,PDR,6W,Market Truck,4.57
NE,A,AS,NAG,AC,TR,G,20,10,SDR,6W,Market Truck,0
NE,A,AS,JOR,AC,TR,G,40,328,PDR,12W,Market Truck,3.17
NE,A,AS,LO1,AC,TR,L,12,86,SDR,6W,Market Truck,9.24
